customer_id,nome,email,numero_conta,data_nascimento,cidade,country,gender,age,credit_score,tenure,balance,limite_credito,products_number,credit_card,active_member,estimated_salary,churn
15744105.0,Débora Ribeiro Lima,debora.ribeiro@hotmail.com,10630-7,1996-02-28,Nantes,France,Female,28,768,3,109118.05,161365.33,2,0,1,50911.41,0
15584091.0,Larissa Pereira Gomes,larissa.pereira@uol.com.br,90882-1,1988-05-10,hamburg,Germany,Female,36,742,2,129748.54,100760.04,2,0,0,47271.61,1
15566563.0,Fernanda Lima Costa,fernanda.lima@terra.com.br,52920-0,21/05/1994,Toulouse,France,Female,30,777,4,137851.31,140833.0,1,1,0,5008.23,1
15795990.0,Larissa Pereira Gomes,larissa.pereira@hotmail.com,60120-5,21/06/1976,Frankfurt,Germany,Female,48,722,10,-138311.76,117811.03,1,1,1,3472.63,1
15787825.0,Diego Martins Nunes,diego.martins@uol.com.br,18495-3,10/03/1987,Berlin,Germany,Male,37,585,6,152496.82,400870.09,1,1,1,99907.29,0
15739803.0,Rafael Oliveira Costa,rafael.oliveira@yahoo.com.br,96310-6,13/03/1990,Valencia,Spain,Male,34,686,9,0.0,0.0,2,1,0,127569.8,0
15594812.0,Camila Martins Lima,camila.martins@terra.com.br,72048-3,17/06/1987,Barcelona,Spain,Female,37,806,2,137794.18,372556.13,2,0,1,75232.02,0
15586993.0,Priscila Rocha Nunes,priscila.rocha@hotmail.com,85185-5,1968-08-19,Sevilla,Spain,Female,56,655,5,0.0,0.0,2,1,1,41782.7,0
15682533.0,Patrícia Rocha Alves,patricia.rocha@yahoo.com.br,89689-0,10/09/1985,Toulouse,France,Female,39,850,7,79259.99,122090.9,1,0,1,186910.74,0
15654495.0,Amanda Oliveira Rocha,amanda.oliveira,37008-8,1977-08-25,berlin,Germany,Female,47,706,6,120621.89,195308.98,1,1,1,140803.7,0
15592854.0,Leandro Nunes Ferreira,,19678-5,05/12/1999,Bordeaux,France,Male,25,705,3,113736.27,321848.83,1,0,1,196864.61,0
15786392.0,João Pedro Souza,joao.pedro@hotmail.com,54168-0,23/06/1983,Marseille,France,Male,41,765,4,124182.21,87633.0,1,0,0,100153.43,0
15702561.0,Paulo Roberto Mendes,paulo.roberto@hotmail.com,32091-6,19/01/1992,Paris,France,Male,32,782,9,0.0,0.0,1,1,1,87566.97,0
,Débora Ribeiro Lima,,30036-0,02/04/1969,Nice,France,Female,55,581,6,0.0,0.0,1,1,1,22442.13,0
15598259.0,Silvana Costa Ferreira,silvana.costa@outlook.com,02150-2,05/04/1983,Berlin,Germany,Female,41,673,9,98612.1,181658.07,1,1,0,151349.35,0
15589210.0,Cristiane Moreira Pinto,cristiane.moreira@yahoo.com.br,12352-0,13/07/2000,Nantes,France,Female,24,557,4,0.0,0.0,1,0,0,,0
15633944.0,Marcos Pereira Rocha,marcos.pereira@gmail.com,70298-5,11/08/1992,Valencia,Spain,Male,-1,999,3,136659.74,165189.92,1,1,1,14187.78,0
15713517.0,Fernando Henrique Costa,,61207-7,11/11/1985,Marseille,France,Male,39,529,6,102025.08,235570.99,2,1,0,12351.01,0
15644686.0,Aline Carvalho Araújo,aline.carvalho@terra.com.br,15329-0,16/10/1990,Valencia,Spain,Female,34,729,9,53299.96,102949.84,2,1,1,42855.97,0
15781127.0,Renata Souza Ribeiro,renata.souza@hotmail.com,83848-5,14/05/1991,Bilbao,Spain,Female,33,663,8,96769.04,113717.77,1,1,1,36864.05,0
15628697.0,THIAGO ALVES PEREIRA,thiago.alves@outlook.com,60058-9,1978-08-16,Valencia,Spain,Male,46,631,9,160736.63,265067.86,1,0,1,93503.02,0
15621834.0,Mariana Costa Santos,mariana.costa@gmail.com,54383-9,12/10/1981,Bilbao,Spain,Female,43,700,0,999999.99,0.0,2,1,0,59475.35,0
15629519.0,Letícia Ferreira Silva,leticia.ferreira@terra.com.br,65971-8,1987-03-06,Toulouse,France,Female,37,999,1,0.0,0.0,2,1,1,48357.9,0
15730339.0,Mateus Carvalho Alves,mateus.carvalho@hotmail.com,01360-7,15/02/1994,Sevilla,Spain,Male,30,670,3,133446.34,316082.47,1,0,0,3154.95,0
15768342.0,Alexandre Moreira Dias,alexandre.moreira@hotmail.com,98831-3,17/12/1972,Nice,France,Male,52,718,8,79475.3,147486.28,3,1,1,32421.32,1
15790235.0,Gustavo Pinto Ribeiro,gustavo.pinto@yahoo.com.br,13290-2,1984-09-05,Barcelona,Spain,Male,40,778,8,104291.41,65176.66,2,1,1,117507.11,0
15592229.0,Renata Souza Ribeiro,renata.souza@uol.com.br,23908-8,03/01/1972,Bordeaux,France,Female,52,713,0,185891.54,472086.96,1,1,1,46369.57,1
15668669.0,Amanda Oliveira Rocha,amanda.oliveira@uol.com.br,68687-3,02/12/1988,Nantes,France,Female,36,423,5,97665.61,180364.4,1,1,0,118372.55,1
15784323.0,Mariana Costa Santos,mariana.costa@hotmail.com,27983-2,2003-09-18,toulouse,France,Female,21,449,7,0.0,0.0,2,0,0,175743.92,0
15622658.0,Mariana Costa Santos,mariana.costa@hotmail,36178-3,26/01/1998,Nantes,France,Female,26,551,2,144258.52,143685.13,1,1,0,49778.79,0
15582492.0,Camila Martins Lima,camila.martins@uol.com.br,26294-3,22/02/1995,Lyon,France,Female,29,535,2,112367.34,299261.13,1,1,0,185630.76,0
15753248.0,Fernando Henrique Costa,fernando.henrique@outlook.com,15967-1,1996-08-08,Bordeaux,France,Male,28,611,2,0.0,0.0,2,0,0,25395.83,0
15598338.0,Elaine Pinto Mendes,elaine.pinto@hotmail.com,84206-3,1991-06-20,Frankfurt,Germany,Female,33,647,3,168560.46,181168.1,2,0,0,90270.16,0
15685576.0,Renata Souza Ribeiro,renata.souza@gmail.com,51576-0,24/04/1988,Bilbao,Spain,Female,36,527,6,0.0,0.0,2,1,1,102280.29,0
15592300.0,Vinicius Araújo Lima,vinicius.araujo@gmail.com,40482-9,1989-01-06,Sevilla,Spain,Male,35,543,10,-59408.63,112197.91,1,1,0,76773.53,0
15732917.0,André Costa Araújo,andre.costa@outlook.com,38489-8,1978-03-19,Berlin,Germany,Male,46,999,5,117837.43,202554.06,1,1,0,104016.61,1
15623107.0,Marcos Pereira Rocha,marcos.pereira@gmail.com,79467-2,09/03/1979,barcelona,Spain,Male,45,686,3,74274.87,154391.23,3,1,0,64907.48,1
15715769.0,Marcos Pereira Rocha,marcos.pereira@yahoo.com.br,59028-8,16/12/1998,Nantes,France,Male,26,621,2,75237.54,74226.32,1,0,1,44220.4,0
15664772.0,Mateus Carvalho Alves,mateus.carvalho@hotmail.com,91225-5,1996-11-08,Frankfurt,Germany,Male,28,489,1,79460.98,233375.54,2,1,1,167973.63,0
15659031.0,SILVANA COSTA FERREIRA,silvana.costa@gmail.com,03427-9,27/07/1988,Bordeaux,France,Female,36,630,8,126598.99,130666.01,2,1,1,134407.93,0
15575691.0,Patrícia Rocha Alves,patricia.rocha@uol.com.br,24949-8,1966-10-06,Bordeaux,France,Female,58,689,5,0.0,0.0,2,0,1,,0
15691104.0,Mariana Costa Santos,mariana.costa@hotmail.com,86187-4,22/01/1984,Berlin,Germany,Female,40,460,6,999999.99,281651.44,2,1,0,91560.63,1
15642655.0,Leandro Nunes Ferreira,leandro.nunes@hotmail.com,33834-8,07/02/1991,barcelona,Spain,Male,33,999,1,0.0,0.0,1,1,0,130726.96,0
15577515.0,Renata Souza Ribeiro,renata.souza@outlook.com,60351-4,1969-11-12,Berlin,Germany,Female,55,554,0,108477.27,307422.72,1,0,1,140003.0,1
,Paulo Roberto Mendes,paulo.roberto@uol.com.br,31892-5,24/03/1986,Berlin,Germany,Male,38,598,1,101487.18,177679.99,1,1,1,75959.1,1
15624820.0,Diego Martins Nunes,diego.martins@outlook.com,73649-3,01/08/1968,Bilbao,Spain,Male,56,683,7,50911.21,70299.1,3,0,0,97629.31,1
15792627.0,Juliana Alves Pereira,juliana.alves@terra.com.br,69970-7,27/11/1991,Madrid,Spain,Female,33,765,5,84557.82,223797.5,1,1,1,69039.43,0
15775192.0,Silvana Costa Ferreira,silvana.costa@yahoo.com,13837-9,03/03/1976,Stuttgart,Germany,Female,48,732,4,102962.62,141181.82,1,1,0,120852.85,1
15763194.0,Thiago Alves Pereira,thiago.alves@outlook.com,24702-1,24/08/1990,Bordeaux,France,Male,34,643,7,0.0,0.0,2,0,1,100304.13,0
15610433.0,Felipe Lima Santos,felipe.lima@yahoo.com.br,57527-4,11/12/1989,Toulouse,France,Male,35,573,9,0.0,0.0,2,1,0,11743.89,0
15776047.0,Débora Ribeiro Lima,debora.ribeiro@uol.com.br,21164-8,06/03/1995,Nantes,France,Female,29,620,3,0.0,0.0,2,0,1,153392.28,0
15693203.0,Camila Martins Lima,camila.martins@terra.com.br,87101-8,07/12/1949,Sevilla,Spain,Female,75,710,5,999999.99,0.0,2,1,1,9376.89,0
15782100.0,Vinicius Araújo Lima,vinicius.araujo@yahoo.com.br,34149-4,2002-04-27,Madrid,Spain,Male,22,544,3,66483.32,174781.56,1,0,1,110317.39,0
15659105.0,Letícia Ferreira Silva,,20717-8,20/07/1977,Bordeaux,France,Female,47,669,9,61196.54,173944.71,1,1,0,58170.24,0
,Marcos Pereira Rocha,marcos.pereira@hotmail.com,63334-2,1993-03-12,bilbao,Spain,Male,31,685,7,122449.31,240668.72,2,1,1,,0
15620750.0,Ricardo Borges Silva,ricardo.borges@outlook.com,33254-0,1996-01-14,Lyon,France,Male,28,559,3,141099.43,258253.57,1,1,1,15607.27,0
15689061.0,Marcos Pereira Rocha,marcos.pereira@terra.com.br,68547-4,23/06/1956,Marseille,France,Male,68,611,5,82547.11,229393.65,2,1,1,146448.01,0
15709441.0,Renata Souza Ribeiro,renata.souza@uol.com.br,19596-2,1965-01-18,barcelona,Spain,Female,59,745,8,0.0,0.0,1,1,1,36124.98,0
15623369.0,Leandro Nunes Ferreira,leandro.nunes@gmail.com,70850-7,07/09/1972,Toulouse,France,Male,52,708,10,105355.81,288174.36,1,1,0,123.07,1
15642833.0,ALINE CARVALHO ARAÚJO,aline.carvalho@terra.com.br,37612-3,22/08/1994,nantes,France,Female,30,608,8,0.0,0.0,2,1,0,128875.86,0
15655335.0,Gabriel Rocha Carvalho,gabriel.rocha@terra.com.br,56223-7,16/02/1988,nice,France,Male,36,590,1,0.0,0.0,2,1,0,48876.84,0
15640917.0,Vinicius Araújo Lima,vinicius.araujo@outlook.com,00465-5,1981-07-01,Toulouse,France,Male,43,633,5,0.0,0.0,2,1,1,48249.88,0
15710928.0,Débora Ribeiro Lima,debora.ribeiro@uol.com.br,32742-4,07/09/1969,Bordeaux,France,Female,55,665,8,136354.16,68638.51,1,1,1,93769.89,0
15613623.0,Paulo Roberto Mendes,paulo.roberto@terra.com.br,23072-7,07/07/1962,Bilbao,Spain,Male,62,640,3,0.0,0.0,1,1,1,101663.47,0
15767921.0,Fernando Henrique Costa,fernando.henrique@terra.com.br,56824-3,1983-11-21,Marseille,France,Male,41,613,7,0.0,0.0,2,1,0,60297.72,0
15623489.0,Fernanda Lima Costa,fernanda.lima@outlook.com,53176-8,1957-07-13,Toulouse,France,Female,67,543,0,128843.67,150224.52,1,1,1,134612.48,0
15650098.0,Patrícia Rocha Alves,patricia.rocha@yahoo.com.br,60692-6,15/02/1984,Bordeaux,France,Female,40,630,7,0.0,0.0,2,1,1,34453.17,0
15658306.0,Alexandre Moreira Dias,alexandre.moreira@hotmail.com,56874-1,07/01/1956,Marseille,France,Male,68,693,4,97705.99,77507.28,1,1,1,61569.07,0
15685290.0,Lucas Ferreira Lima,lucas.ferreira@hotmail.com,03371-0,27/01/1978,Cologne,Germany,Male,46,595,5,142360.62,213369.66,2,1,0,48421.4,1
15780038.0,Gustavo Pinto Ribeiro,gustavo.pinto@gmail.com,17505-8,22/09/1986,Sevilla,Spain,Male,38,756,6,119208.85,356266.83,1,1,0,169763.89,1
15810942.0,Aline Carvalho Araújo,aline.carvalho,95974-9,18/11/1963,Stuttgart,Germany,Female,61,445,2,137655.31,180436.4,1,0,1,,0
15745605.0,Amanda Oliveira Rocha,amanda.oliveira@gmail.com,48553-7,11/01/1977,Nantes,France,Female,47,722,2,88011.4,119234.61,1,1,1,90655.94,1
15585367.0,Ana Clara Souza,ana.clara@gmail.com,64460-0,1978-09-23,Berlin,Germany,Female,46,555,4,120392.99,344508.82,1,1,0,177719.88,1
15753955.0,Diego Martins Nunes,diego.martins@outlook.com,98427-1,1990-02-07,valencia,Spain,Male,34,639,7,149940.04,132193.95,2,0,0,156648.81,0
15786789.0,Letícia Ferreira Silva,leticia.ferreira@outlook.com,10500-9,1995-01-10,paris,France,Female,29,725,6,0.0,0.0,2,1,1,190776.83,0
15775797.0,Larissa Pereira Gomes,larissa.pereira@hotmail,83735-5,12/10/1992,Barcelona,Spain,Female,32,607,7,0.0,0.0,3,0,1,10674.62,0
15658449.0,Diego Martins Nunes,diego.martins@gmail.com,94154-6,25/06/1979,Nantes,France,Male,45,695,9,43134.65,65047.89,1,0,1,77330.35,0
15662238.0,Marcos Pereira Rocha,marcos.pereira@gmail.com,94127-4,1987-02-23,Nantes,France,Male,37,822,3,105563.0,279648.35,1,1,0,182624.93,0
15668830.0,Leandro Nunes Ferreira,leandro.nunes@outlook.com,64544-6,16/08/2000,Sevilla,Spain,Male,24,650,8,108881.73,56935.77,1,1,0,104492.83,0
15738501.0,André Costa Araújo,andre.costa@hotmail.com,70997-3,1976-09-28,Cologne,Germany,Male,48,601,9,163630.76,432373.88,1,0,1,41816.49,1
15630725.0,ELAINE PINTO MENDES,elaine.pinto@gmail.com,04153-8,11/05/1979,Toulouse,France,Female,45,649,5,92786.66,231459.49,1,1,0,173365.9,1
15720508.0,Paulo Roberto Mendes,,86190-9,01/07/1993,Nantes,France,Male,31,735,3,119558.35,110555.91,1,0,0,72927.68,0
15724296.0,RAFAEL OLIVEIRA COSTA,rafael.oliveira@outlook.com,93564-0,01/05/1983,barcelona,Spain,Male,41,684,2,119782.72,162330.07,2,0,0,120284.67,0
15605665.0,Ana Clara Souza,ana.clara@terra.com.br,73866-6,19/04/1955,Berlin,Germany,Female,69,673,3,78833.15,74279.93,2,1,1,37196.15,0
15589949.0,Paulo Roberto Mendes,paulo.roberto@hotmail.com,70011-9,15/03/1990,Valencia,Spain,Male,34,433,9,152806.74,432494.23,1,1,0,19687.99,0
15788218.0,Silvana Costa Ferreira,silvana.costa@outlook.com,15581-3,2000-11-28,Zaragoza,Spain,Female,24,999,9,-0.0,0.0,2,1,1,14406.41,0
15631457.0,Carlos Eduardo Silva,carlos.eduardo@hotmail.com,98679-2,1987-12-02,Lyon,France,Male,37,639,5,999999.99,89365.51,1,0,1,173386.95,0
15753549.0,João Pedro Souza,joao.pedro@outlook.com,29864-3,08/10/1999,Lyon,France,Male,25,669,1,157848.53,321195.55,1,0,0,37543.93,1
15736043.0,Carlos Eduardo Silva,carlos.eduardo@gmail.com,13280-0,1990-02-27,Nantes,France,Male,34,638,6,114543.27,213459.39,1,1,1,97755.29,0
15715750.0,Mônica Dias Borges,monica.dias@gmail.com,16199-6,1980-09-03,Stuttgart,Germany,Female,44,646,2,-113063.83,273266.33,1,0,0,53072.49,1
15813192.0,Fernando Henrique Costa,fernando.henrique@gmail.com,04862-1,18/08/1999,Nantes,France,Male,25,494,6,999999.99,0.0,2,0,1,109988.09,0
15736069.0,Elaine Pinto Mendes,elaine.pinto@outlook.com,70475-1,14/12/1989,Frankfurt,Germany,Female,35,767,6,132253.22,244899.4,1,1,0,115566.57,1
15681206.0,Juliana Alves Pereira,juliana.alves@uol.com.br,10860-3,1975-09-07,Lyon,France,Female,49,722,3,168197.66,428526.56,1,1,0,140765.57,1
15687828.0,Juliana Alves Pereira,juliana.alves@hotmail.com,45766-6,17/10/1993,Valencia,Spain,Female,31,644,5,-86006.3,196876.06,1,1,1,73922.95,0
15577806.0,Priscila Rocha Nunes,priscila.rocha@gmail.com,62892-3,03/12/1970,Munich,Germany,Female,54,794,1,75900.84,197973.33,1,1,1,192154.66,0
15592389.0,Alexandre Moreira Dias,alexandre.moreira@gmail.com,19328-2,07/01/1997,Bordeaux,France,Male,27,684,2,134603.88,305575.23,1,1,1,71725.73,0
15639669.0,Leandro Nunes Ferreira,leandro.nunes@yahoo.com.br,13240-2,1988-04-01,Nice,France,Male,36,746,9,127157.04,258381.78,1,1,1,155700.15,0
15629299.0,LETÍCIA FERREIRA SILVA,leticia.ferreira@hotmail.com,20927-4,28/04/1972,Cologne,Germany,Female,52,546,1,106074.89,126014.37,1,1,1,23548.45,1
15702788.0,Bruno Souza Martins,bruno.souza@uol.com.br,04664-1,1984-05-19,Toulouse,France,Male,40,775,9,126212.64,108375.47,1,1,0,70196.57,0
15657228.0,Gabriel Rocha Carvalho,gabriel.rocha@terra.com,65182-2,15/08/1987,Cologne,Germany,Male,37,545,9,95829.13,270824.76,2,0,1,104936.88,0
15612670.0,Larissa Pereira Gomes,larissa.pereira@hotmail.com,44691-6,1978-02-11,bilbao,Spain,Female,46,631,10,0.0,0.0,2,1,1,129508.96,0
,Cristiane Moreira Pinto,cristiane.moreira@terra.com.br,45263-5,13/10/1991,Frankfurt,Germany,Female,33,675,0,-141816.25,395935.37,1,1,0,,1
15702298.0,Alexandre Moreira Dias,alexandre.moreira@hotmail.com,15278-9,1983-03-17,Berlin,Germany,Male,41,655,8,125561.97,343671.7,1,0,0,164040.94,1
15716023.0,Rafael Oliveira Costa,rafael.oliveira@uol.com.br,52028-1,13/06/1993,Nantes,France,Male,31,693,1,0.0,0.0,2,0,1,182270.88,0
15719606.0,Alexandre Moreira Dias,alexandre.moreira@gmail.com,78188-3,19/06/1974,Nantes,France,Male,50,657,9,0.0,0.0,2,0,0,37171.46,0
15808760.0,Amanda Oliveira Rocha,amanda.oliveira@yahoo.com.br,21042-5,21/04/1982,Bilbao,Spain,Female,-1,603,6,-0.0,0.0,1,1,1,90437.87,0
15672798.0,Vanessa Gomes Carvalho,vanessa.gomes@outlook.com,58279-1,04/01/1979,Lyon,France,Female,45,656,7,145933.27,75553.96,1,1,1,199392.14,0
15774727.0,Amanda Oliveira Rocha,amanda.oliveira@terra.com.br,52686-0,08/06/1990,Cologne,Germany,Female,34,757,1,129398.01,370316.48,2,0,0,44965.44,0
15640855.0,PAULO ROBERTO MENDES,paulo.roberto@yahoo.com.br,34853-6,18/11/1984,Cologne,Germany,Male,40,729,5,113574.61,327414.2,2,1,0,103396.08,0
15686974.0,Priscila Rocha Nunes,priscila.rocha@hotmail.com,63847-5,1976-11-16,Nice,France,Female,48,751,4,-0.0,0.0,1,0,1,30165.06,1
15720713.0,Mônica Dias Borges,monica.dias@outlook.com,11628-0,23/11/1995,Paris,France,Female,29,850,10,0.0,0.0,2,1,1,199775.67,0
15699294.0,Alexandre Moreira Dias,alexandre.moreira@terra.com.br,18666-6,23/01/1994,Bordeaux,France,Male,30,555,1,0.0,0.0,2,0,0,88146.86,0
15806407.0,Silvana Costa Ferreira,silvana.costa@hotmail.com,30163-3,03/04/1987,Bordeaux,France,Female,-1,652,4,0.0,0.0,2,1,0,143393.24,0
15598046.0,Camila Martins Lima,camila.martins@gmail.com,31318-6,1985-10-01,Lyon,France,Female,39,662,5,139562.05,118264.85,2,1,0,61636.22,0
15741745.0,Alexandre Moreira Dias,alexandre.moreira@terra.com.br,67840-8,1996-09-20,Nantes,France,Male,28,757,7,120911.75,159673.97,2,1,1,131249.46,0
15573452.0,Paulo Roberto Mendes,,16792-8,07/03/1982,Cologne,Germany,Male,42,663,7,115930.87,229148.33,1,1,0,19862.78,0
15719212.0,MARCOS PEREIRA ROCHA,marcos.pereira@gmail.com,17263-5,10/06/1991,Toulouse,France,Male,33,491,5,83134.3,191798.98,1,1,0,,0
15624633.0,CARLOS EDUARDO SILVA,,45311-8,1979-09-26,Toulouse,France,Male,45,702,9,74989.58,46052.74,1,1,1,171014.69,0
15598846.0,Silvana Costa Ferreira,silvana.costa@outlook.com,34066-0,1980-03-24,Nice,France,Female,44,700,2,58781.76,157503.31,1,1,0,16874.92,0
15607395.0,Fernanda Lima Costa,fernanda.lima@hotmail.com,32488-0,15/04/1991,Marseille,France,Female,33,679,9,112528.65,332348.68,2,1,0,177362.45,0
15752137.0,Felipe Lima Santos,felipe.lima@yahoo.com.br,12907-8,1991-04-07,Lyon,France,Male,33,648,7,134944.0,118048.14,1,1,1,117036.38,0
15619935.0,Juliana Alves Pereira,juliana.alves@outlook.com,49976-1,28/01/1965,Sevilla,Spain,Female,59,783,9,126224.87,172699.93,1,1,1,4423.63,0
15656293.0,Lucas Ferreira Lima,lucas.ferreira@gmail.com,97675-9,20/01/1989,Nantes,France,Male,35,786,3,0.0,0.0,2,1,0,92712.97,0
15694143.0,Juliana Alves Pereira,juliana.alves@outlook.com,26659-4,04/04/1983,Marseille,France,Female,41,686,10,0.0,0.0,1,1,0,133086.45,0
15736274.0,Paulo Roberto Mendes,paulo.roberto@gmail.com,92195-0,1993-01-07,Nantes,France,Male,31,751,8,0.0,0.0,2,0,0,17550.49,0
15585133.0,Camila Martins Lima,camila.martins,07586-7,01/08/1997,Barcelona,Spain,Female,27,657,8,0.0,0.0,2,0,0,,0
15566312.0,Renata Souza Ribeiro,renata.souza@yahoo.com,79570-8,01/09/1982,Madrid,Spain,Female,42,660,5,0.0,0.0,3,1,1,189016.24,1
,Carlos Eduardo Silva,carlos.eduardo@uol.com.br,71436-9,27/12/1989,Lyon,France,Male,35,659,6,0.0,0.0,2,1,1,58879.11,0
15568032.0,Bruno Souza Martins,bruno.souza@hotmail.com,83495-9,1993-01-20,Cologne,Germany,Male,31,757,1,127320.36,158657.29,3,1,0,163170.32,0
15605534.0,VANESSA GOMES CARVALHO,vanessa.gomes@hotmail.com,43674-2,20/10/1973,berlin,Germany,Female,51,644,4,95560.04,54549.84,1,0,0,72628.84,1
15578722.0,Paulo Roberto Mendes,paulo.roberto@uol.com.br,45333-5,24/01/1985,Marseille,France,Male,39,689,4,0.0,0.0,2,1,0,196112.45,0
15575748.0,Thiago Alves Pereira,thiago.alves,32727-6,19/08/1988,Nice,France,Male,36,809,9,68881.59,108712.66,2,0,1,109135.11,0
15690743.0,PATRÍCIA ROCHA ALVES,patricia.rocha@terra.com.br,13492-2,1963-08-16,nantes,France,Female,61,536,8,-65190.29,130475.63,1,1,1,64308.49,1
15774393.0,Aline Carvalho Araújo,aline.carvalho@uol.com.br,02419-9,1994-05-09,Marseille,France,Female,30,694,9,0.0,0.0,2,1,1,26960.31,0
15747647.0,Camila Martins Lima,camila.martins@uol.com.br,50979-4,22/07/1997,Valencia,Spain,Female,27,589,4,0.0,0.0,2,1,0,144181.48,0
,Camila Martins Lima,camila.martins@uol.com.br,86834-2,10/09/1996,Marseille,France,Female,28,617,0,0.0,0.0,2,1,1,7597.83,1
15807340.0,Bruno Souza Martins,bruno.souza@hotmail.com,17084-7,05/08/1991,cologne,Germany,Male,33,525,4,131023.76,118143.99,2,0,0,55072.93,0
15673367.0,JOÃO PEDRO SOUZA,joao.pedro@terra.com.br,58327-5,05/06/1991,Frankfurt,Germany,Male,33,587,6,132603.36,101410.34,1,1,0,55775.72,0
15694581.0,Leandro Nunes Ferreira,leandro.nunes@outlook.com,50689-3,1982-08-05,Sevilla,Spain,Male,42,807,5,0.0,0.0,2,1,1,,0
15632967.0,Diego Martins Nunes,diego.martins@yahoo.com.br,71694-1,18/05/1990,Toulouse,France,Male,34,520,3,0.0,0.0,2,1,1,104703.96,0
15800554.0,Débora Ribeiro Lima,debora.ribeiro@gmail.com,23999-9,1943-08-19,Marseille,France,Female,81,850,1,0.0,0.0,2,1,1,,0
15625881.0,Vinicius Araújo Lima,vinicius.araujo@hotmail.com,41934-0,1987-02-26,Frankfurt,Germany,Male,37,634,3,111432.77,104854.61,2,1,1,167032.49,0
15723250.0,Marcos Pereira Rocha,marcos.pereira@hotmail.com,67518-0,19/09/1982,Marseille,France,Male,42,519,8,0.0,0.0,2,1,1,101485.72,0
15791836.0,João Pedro Souza,joao.pedro@outlook.com,54106-6,06/09/1995,Bordeaux,France,Male,29,690,5,0.0,0.0,2,1,0,108577.97,0
,Felipe Lima Santos,felipe.lima@hotmail.com,85248-4,26/04/1981,Paris,France,Male,43,678,5,102338.19,203003.5,1,1,1,79649.62,0
15580935.0,Leandro Nunes Ferreira,leandro.nunes@uol.com.br,71971-1,18/12/1991,Munich,Germany,Male,33,687,9,135962.4,292923.42,2,1,0,121747.96,0
15648489.0,Alexandre Moreira Dias,alexandre.moreira@gmail.com,22624-3,07/09/1971,Bordeaux,France,Male,53,487,4,199689.49,558251.48,1,1,1,24207.86,1
15733229.0,Ana Clara Souza,ana.clara@hotmail,81446-9,1990-05-25,barcelona,Spain,Female,34,638,7,0.0,0.0,2,0,0,3946.29,0
15729087.0,Vinicius Araújo Lima,vinicius.araujo@hotmail.com,68167-9,13/12/1970,Cologne,Germany,Male,54,751,9,-156367.6,304735.58,2,0,1,116179.92,0
15804038.0,MARCOS PEREIRA ROCHA,marcos.pereira@hotmail.com,13535-8,06/06/1980,nantes,France,Male,44,740,9,0.0,0.0,1,0,1,96528.0,1
15745030.0,Paulo Roberto Mendes,paulo.roberto,13232-2,01/05/1983,Munich,Germany,Male,41,999,1,79706.25,50735.08,2,1,0,165675.01,0
15666096.0,João Pedro Souza,joao.pedro@yahoo.com.br,45879-6,1997-03-02,Bilbao,Spain,Male,27,676,4,0.0,0.0,1,0,1,107955.67,0
15582168.0,Cristiane Moreira Pinto,cristiane.moreira@uol.com.br,95076-8,03/12/1963,Munich,Germany,Female,61,713,4,149525.34,390191.18,2,1,0,123663.63,0
15635500.0,Bruno Souza Martins,bruno.souza@uol.com.br,44390-2,09/01/1949,Cologne,Germany,Male,75,605,2,61319.63,78698.79,1,0,1,186655.11,0
15761149.0,Elaine Pinto Mendes,elaine.pinto@hotmail.com,25413-3,28/10/1980,Lyon,France,Female,44,673,8,133444.97,217394.87,1,0,1,5708.19,0
15591509.0,João Pedro Souza,joao.pedro@outlook.com,74797-8,13/01/1988,Toulouse,France,Male,36,690,7,101583.11,227733.38,2,1,0,123775.15,0
15755722.0,Vinicius Araújo Lima,vinicius,39446-5,19/05/2000,Bordeaux,France,Male,24,554,10,0.0,0.0,1,0,0,92180.62,0
15672432.0,Mônica Dias Borges,monica.dias,27061-6,20/01/1971,Nice,France,Female,53,594,4,0.0,0.0,1,1,0,5408.74,1
15586039.0,Natália Santos Martins,natalia.santos@uol.com.br,02887-4,14/09/1988,Munich,Germany,Female,36,471,5,90063.74,148756.66,2,1,1,96366.7,0
15586870.0,Diego Martins Nunes,diego.martins@gmail.com,64190-2,16/02/1997,Toulouse,France,Male,27,632,4,193125.85,407567.59,1,1,1,152665.85,0
15609510.0,Vinicius Araújo Lima,,69210-5,20/06/1979,Marseille,France,Male,45,669,7,-149364.58,78330.84,1,0,1,173454.07,0
15656319.0,Alexandre Moreira Dias,alexandre.moreira@terra.com.br,16445-3,1987-06-16,Barcelona,Spain,Male,37,850,4,88141.1,181516.32,1,1,0,109659.12,0
15662021.0,Ana Clara Souza,ana.clara@terra.com.br,94356-5,23/01/1982,sevilla,Spain,Female,42,685,2,0.0,0.0,2,0,0,199992.48,0
15640953.0,SILVANA COSTA FERREIRA,silvana.costa@outlook.com,72164-0,1998-03-01,Bordeaux,France,Female,26,611,2,107508.93,137425.36,2,1,1,120801.65,0
15610727.0,Paulo Roberto Mendes,paulo.roberto@hotmail.com,40810-7,24/09/1988,Paris,France,Male,36,605,7,128829.25,297888.74,1,1,0,190588.59,0
15587835.0,Mateus Carvalho Alves,,04462-7,1983-05-17,Bordeaux,France,Male,41,850,3,136416.82,348152.44,1,0,1,57844.26,0
